Recording date:	2016/05/14
Recording time:	18:03:32
Recording resolution	1280 x 1024

pygaze initiation report start
display resolution: 1280x1024
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 60 Hz
sampletime: 16.6490238871 ms
accuracy (in pixels): LX=638.8804, LY=510.7184, RX=638.9136, RY=510.7288
precision (RMS noise in pixels): X=6.16441400297, Y=9.64365076099
distance between participant and display: 57.0 cm
fixation threshold: 56.4618303415 pixels
speed threshold: 1.31714187105 pixels/ms
accuracy threshold: 360.822512123 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	LeftPupil	ValidityLeft	GazePointXRight	GazePointYRight	RightPupil	ValidityRight	GazePointX	GazePointY	Event
2521.3	1056.0302	108.7272	3.6336	0	967.2253	202.2349	3.2474	0	1.5807	0.3037	
2537.9	1057.8907	102.2185	3.6527	0	968.7049	206.6409	3.2408	0	1.5833	0.3016	
2554.5	1059.0401	112.3403	3.6655	0	972.0213	198.8739	3.2727	0	1.5868	0.3039	
2571.2	1056.6422	104.7670	3.6765	0	977.9476	194.6586	3.2663	0	1.5895	0.2924	
2587.9	1055.5140	111.2361	3.6678	0	976.1469	196.7984	3.2812	0	1.5872	0.3008	
2604.5	1058.1839	107.5557	3.6712	0	972.7279	203.9777	3.2720	0	1.5866	0.3042	
2621.2	1055.6959	113.9223	3.6727	0	976.3496	195.0970	3.3056	0	1.5875	0.3018	
2637.8	1057.7539	102.8957	3.6669	0	966.6603	202.0353	3.2669	0	1.5816	0.2978	
2654.4	1055.4184	108.8538	3.6796	0	969.4794	206.7731	3.2826	0	1.5820	0.3082	
2671.2	1061.0012	106.1746	3.6784	0	974.2424	198.9600	3.2838	0	1.5900	0.2980	
2687.8	1061.3054	104.2371	3.6767	0	977.5016	202.0571	3.2924	0	1.5928	0.2991	
2704.4	1055.2752	98.8607	3.6873	0	976.0911	200.1361	3.2953	0	1.5870	0.2920	
2721.1	1057.4408	109.9732	3.6936	0	976.3785	193.4522	3.3212	0	1.5889	0.2963	
2737.8	1056.8225	109.0622	3.7077	0	977.8194	198.5855	3.3190	0	1.5896	0.3004	
2754.4	1053.2564	106.4406	3.7137	0	972.4054	195.0274	3.2841	0	1.5825	0.2944	
2771.1	1056.6718	108.4278	3.6975	0	977.3001	194.5672	3.2849	0	1.5890	0.2959	
2787.7	1055.7294	101.6610	3.7043	0	978.7704	200.0410	3.3146	0	1.5895	0.2946	
2804.4	1052.0493	105.8342	3.7131	0	973.9147	198.4863	3.3331	0	1.5828	0.2972	
2821.1	1046.1168	110.9042	3.6931	0	974.8329	197.9499	3.3030	0	1.5789	0.3016	
2837.7	1052.5933	108.3840	3.7090	0	974.5012	198.4840	3.3034	0	1.5837	0.2997	
2854.3	1054.6234	103.3298	3.6988	0	978.1789	195.0587	3.3240	0	1.5881	0.2914	
2870.9	1054.0682	109.2793	3.7184	0	975.4502	201.1566	3.3018	0	1.5856	0.3032	
2887.7	1053.5575	111.9444	3.7114	0	980.4298	196.1260	3.3089	0	1.5891	0.3008	
2904.3	1055.3577	108.1031	3.7222	0	968.0781	209.8482	3.3076	0	1.5808	0.3105	
2920.9	1051.1412	113.6427	3.7170	0	972.6938	198.9179	3.3108	0	1.5811	0.3052	
2937.6	1058.5763	93.0194	3.7374	0	978.3319	197.3249	3.3069	0	1.5913	0.2835	
2954.3	1049.3892	97.9678	3.7471	0	975.7411	192.6211	3.3356	0	1.5821	0.2838	
2970.9	1054.3302	97.0586	3.7450	0	974.6658	203.8638	3.3346	0	1.5852	0.2939	
2987.6	1051.7320	101.0608	3.7321	0	948.4985	211.3763	3.3278	0	1.5627	0.3051	
3004.2	1055.3709	105.0359	3.7296	0	942.6983	219.9640	3.2952	0	1.5610	0.3174	
13.0									VALIDATION_TRIALSTART, trialnr=7, x=1024, y=153
14.7									validation_point_on
1014.6									validation_horizontal_point_fix
3014.6									validation_horizontal_point_off
TimeStamp	GazePointXLeft	GazePointYLeft	LeftPupil	ValidityLeft	GazePointXRight	GazePointYRight	RightPupil	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
17.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
39.9	1067.0655	96.7044	3.8088	0	957.1357	210.1406	3.3277	0	1.5814	0.2997	
56.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
73.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
89.9	1060.2655	119.7041	3.7918	0	-1.0000	-1.0000	-1.0000	4	0.8283	0.1169	
106.5	1057.3561	116.1319	3.8059	0	954.3882	204.6887	3.3750	0	1.5717	0.3133	
123.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
139.8	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
156.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
173.1	1048.1647	97.0166	3.7903	0	980.3370	191.0050	3.3875	0	1.5848	0.2813	
189.7	1052.7658	96.5641	3.8106	0	974.1757	201.3244	3.3478	0	1.5835	0.2909	
206.4	1039.8726	94.8252	3.8140	0	977.1321	211.6408	3.2913	0	1.5758	0.2993	
223.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
239.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
256.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
273.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
289.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
306.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
323.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
339.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
356.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
372.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
389.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
406.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
422.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
439.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
456.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
472.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
489.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
506.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
522.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
539.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
556.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
572.8	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
589.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
606.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
622.8	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
639.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
656.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
672.8	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
689.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
706.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
722.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
739.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
756.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
772.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
789.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
805.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
822.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
839.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
855.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
872.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
889.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
905.9	1088.8813	188.4323	3.6852	0	1046.5709	214.4009	3.3867	0	1.6683	0.3934	
922.5	1100.6784	165.7805	3.7220	0	1046.0767	213.8232	3.3897	0	1.6772	0.3707	
939.2	1099.5341	171.6448	3.7036	0	1046.3980	214.7071	3.3839	0	1.6765	0.3773	
955.8	1101.6281	174.7909	3.6930	0	1051.4082	207.4425	3.3846	0	1.6821	0.3733	
972.5	1103.3267	172.5014	3.7051	0	1045.5939	206.0036	3.3820	0	1.6788	0.3696	
989.1	1099.3155	167.7624	3.6882	0	1042.1956	202.9016	3.3909	0	1.6731	0.3620	
1005.8	1105.2156	163.4563	3.7112	0	1039.9187	202.7360	3.3959	0	1.6759	0.3576	
1022.4	1095.7542	159.8464	3.6892	0	1035.7977	197.4485	3.3878	0	1.6653	0.3489	
1039.1	1101.0199	152.2541	3.7033	0	1042.5770	201.2855	3.3976	0	1.6747	0.3453	
1055.8	1093.6368	158.0579	3.6987	0	1033.8742	206.2119	3.3738	0	1.6621	0.3557	
1072.4	1100.0139	146.6634	3.7097	0	1034.2232	197.9646	3.3819	0	1.6674	0.3366	
1089.0	1105.1180	147.9021	3.6973	0	1036.3504	211.1492	3.3614	0	1.6730	0.3506	
1105.6	1104.0817	140.7494	3.7056	0	1037.9971	202.4231	3.3715	0	1.6735	0.3351	
1122.4	1092.7437	152.1675	3.7031	0	1035.6265	212.6078	3.3527	0	1.6628	0.3562	
1139.0	1107.3654	144.1373	3.6958	0	1036.0616	206.5425	3.3513	0	1.6746	0.3425	
1155.6	1102.3288	147.2392	3.6838	0	1044.9708	213.6783	3.3546	0	1.6776	0.3525	
1172.3	1107.0278	144.2119	3.6982	0	1044.5797	217.2658	3.3340	0	1.6809	0.3530	
1189.0	1113.0325	136.9413	3.6693	0	1035.2451	218.9694	3.3236	0	1.6783	0.3476	
1205.6	1103.5137	142.5354	3.6735	0	1045.9231	204.7189	3.3218	0	1.6792	0.3391	
1222.3	1102.1419	139.5136	3.6744	0	1053.7763	212.9496	3.3093	0	1.6843	0.3442	
1238.9	1107.7582	146.3988	3.6448	0	1049.8074	207.7396	3.3228	0	1.6856	0.3458	
1255.6	1107.8199	147.7295	3.6469	0	1053.1985	204.7800	3.2963	0	1.6883	0.3442	
1272.3	1102.3874	141.9138	3.6401	0	1058.2713	210.5995	3.2717	0	1.6880	0.3443	
1288.9	1111.6055	137.1876	3.6480	0	1046.7088	212.6630	3.2612	0	1.6862	0.3417	
1305.5	1108.9025	135.6607	3.6126	0	1050.2326	219.5084	3.2550	0	1.6868	0.3468	
1322.1	1105.9171	163.4970	3.5856	0	1050.1018	215.9536	3.2356	0	1.6844	0.3706	
1338.9	1110.0668	147.9383	3.5891	0	1052.8719	209.1369	3.2180	0	1.6898	0.3487	
1355.5	1107.2631	139.1721	3.5840	0	1056.3097	210.1383	3.2111	0	1.6903	0.3411	
1372.2	1103.7489	141.4247	3.5603	0	1057.6156	208.0455	3.2316	0	1.6886	0.3413	
1388.8	1106.3335	142.8330	3.5831	0	1055.1667	203.8614	3.2047	0	1.6887	0.3386	
1405.5	1105.1978	137.2358	3.5595	0	1053.2766	213.1314	3.1776	0	1.6863	0.3422	
1422.1	1105.0809	138.0751	3.5554	0	1056.5687	200.7504	3.1771	0	1.6888	0.3309	
1438.8	1101.6698	136.9036	3.5458	0	1053.0090	203.6748	3.1837	0	1.6833	0.3326	
1455.4	1106.3531	132.0504	3.5325	0	1058.8733	198.5916	3.1679	0	1.6916	0.3229	
1472.0	1105.0883	141.8653	3.5715	0	1053.2761	211.1298	3.1549	0	1.6862	0.3447	
1488.8	1101.3601	135.0486	3.5443	0	1045.3635	210.5911	3.1369	0	1.6771	0.3375	
1505.4	1095.9248	136.1560	3.5226	0	1048.9032	211.3997	3.1413	0	1.6756	0.3394	
1522.0	1095.0199	148.4294	3.4968	0	1055.0589	192.7690	3.1358	0	1.6797	0.3332	
1538.7	1100.5056	134.5265	3.5102	0	1046.0084	213.1006	3.1223	0	1.6770	0.3395	
1555.4	1104.3649	132.2399	3.5332	0	1060.4024	210.5782	3.1228	0	1.6912	0.3348	
1572.0	1096.8154	139.0328	3.5151	0	1060.5231	199.3543	3.1339	0	1.6854	0.3305	
1588.7	1104.4089	134.0330	3.5185	0	1055.5509	205.9248	3.1324	0	1.6875	0.3320	
1605.3	1092.8808	140.1302	3.5435	0	1046.1329	224.2870	3.0840	0	1.6711	0.3559	
1622.0	1098.6001	132.1486	3.5147	0	1054.0589	213.9553	3.1359	0	1.6818	0.3380	
1638.7	1099.5687	137.6896	3.5151	0	1060.5321	203.5553	3.1243	0	1.6876	0.3332	
1655.3	1098.3032	135.9342	3.5297	0	1043.9052	217.2382	3.1299	0	1.6736	0.3449	
1671.9	1094.3919	182.3767	3.4914	0	1051.1829	217.7131	3.1179	0	1.6762	0.3907	
1688.5	1096.8371	104.1841	3.5382	0	1053.0224	213.2111	3.1514	0	1.6796	0.3100	
1705.3	1096.9500	104.5512	3.5349	0	1049.6041	219.6660	3.1340	0	1.6770	0.3166	
1721.9	1102.9628	149.0177	3.5537	0	1055.1685	211.8418	3.1704	0	1.6860	0.3524	
1738.5	1107.3139	138.3275	3.5506	0	1052.4159	195.6154	3.1466	0	1.6873	0.3261	
1755.2	1107.7768	143.9854	3.5541	0	1054.3254	207.3188	3.1680	0	1.6891	0.3431	
1771.9	1105.5456	146.6201	3.5725	0	1056.3570	201.9695	3.1411	0	1.6890	0.3404	
1788.5	1108.1304	144.6284	3.5695	0	1044.5899	214.7629	3.1503	0	1.6818	0.3510	
1805.2	1110.8877	145.6126	3.5913	0	1049.0297	202.9335	3.2140	0	1.6874	0.3404	
1821.8	1117.0623	143.8806	3.5790	0	1050.0825	208.0322	3.1944	0	1.6931	0.3437	
1838.5	1108.8973	138.2294	3.5813	0	1041.7814	219.7980	3.1591	0	1.6802	0.3496	
1855.2	1108.8567	137.9840	3.5686	0	1046.6326	206.6188	3.1768	0	1.6840	0.3365	
1871.8	1103.0922	139.4435	3.5703	0	1049.8059	209.7611	3.1509	0	1.6820	0.3410	
1888.4	1108.8220	144.3006	3.5850	0	1046.1475	196.2280	3.1662	0	1.6836	0.3325	
1905.0	1108.9860	146.3682	3.5747	0	1045.8598	210.8698	3.1920	0	1.6835	0.3489	
1921.8	1104.2993	135.9732	3.5942	0	1051.7926	206.4984	3.1912	0	1.6844	0.3344	
1938.4	1105.4908	146.3867	3.6086	0	1053.4257	203.4201	3.2203	0	1.6867	0.3416	
1955.0	1108.6247	144.0091	3.6001	0	1051.6418	205.9084	3.2022	0	1.6877	0.3417	
1971.7	1103.1927	137.5416	3.6618	0	1049.4621	208.7060	3.1962	0	1.6818	0.3381	
1988.4	1098.1487	136.1738	3.6146	0	1051.5374	195.6237	3.2077	0	1.6794	0.3240	
2005.0	1096.3063	129.7193	3.6076	0	1045.9346	214.0199	3.2053	0	1.6736	0.3357	
2021.7	1096.9503	138.8376	3.6146	0	1045.6682	202.6250	3.2250	0	1.6739	0.3335	
2038.3	1095.6718	139.1459	3.6319	0	1048.1271	206.6703	3.2423	0	1.6748	0.3377	
2054.9	1101.6585	136.4706	3.6299	0	1041.3266	207.8079	3.2513	0	1.6742	0.3362	
2071.7	1101.3699	133.5336	3.6548	0	1045.3024	214.5379	3.2430	0	1.6771	0.3399	
2088.3	1097.7144	135.7036	3.6380	0	1043.4686	212.0498	3.2314	0	1.6728	0.3396	
2104.9	1104.5476	142.3125	3.6538	0	1049.1532	207.9982	3.2491	0	1.6826	0.3421	
2121.5	1103.5447	138.6849	3.6644	0	1045.3717	213.1709	3.2321	0	1.6788	0.3436	
2138.3	1102.6613	136.0159	3.6584	0	1047.7082	205.3480	3.2278	0	1.6800	0.3334	
2154.9	1104.6263	134.0907	3.6902	0	1045.1376	206.5619	3.2607	0	1.6795	0.3327	
2171.5	1106.2728	130.9708	3.6751	0	1050.8689	212.6408	3.2693	0	1.6853	0.3356	
2188.2	1106.7666	139.6182	3.6811	0	1046.3922	217.2481	3.2918	0	1.6822	0.3485	
2204.8	1099.9021	135.3029	3.6832	0	1045.7141	212.6906	3.2926	0	1.6763	0.3398	
2221.5	1105.5472	134.7249	3.7012	0	1051.2776	206.9883	3.2876	0	1.6850	0.3337	
2238.2	1103.5021	139.5729	3.6981	0	1043.9286	228.6219	3.2730	0	1.6777	0.3596	
2254.8	1106.6673	138.1324	3.7171	0	1042.8228	206.5985	3.3209	0	1.6793	0.3367	
2271.4	1109.4168	128.2939	3.7471	0	1044.5857	205.8991	3.3054	0	1.6828	0.3264	
2288.2	1104.3939	134.4356	3.7326	0	1049.4369	205.1317	3.3557	0	1.6827	0.3316	
2304.8	1112.0979	129.0349	3.7672	0	1038.8538	215.4327	3.3479	0	1.6804	0.3364	
2321.4	1106.9246	131.5198	3.7729	0	1049.0137	219.8629	3.3684	0	1.6843	0.3431	
2338.0	1104.8836	136.5764	3.7538	0	1048.4908	208.2433	3.3524	0	1.6823	0.3367	
2354.8	1111.0526	137.5455	3.7817	0	1045.2473	216.5539	3.3691	0	1.6846	0.3458	
2371.4	1111.0712	127.7557	3.8000	0	1045.9356	208.8558	3.3647	0	1.6852	0.3287	
2388.0	1105.0827	135.5075	3.7921	0	1051.3992	210.2416	3.3747	0	1.6848	0.3376	
2404.7	1109.3567	130.2389	3.8108	0	1052.4426	204.6112	3.4015	0	1.6889	0.3270	
2421.3	1110.4822	136.3324	3.8023	0	1037.0163	223.4921	3.3770	0	1.6777	0.3514	
2438.0	1110.5357	137.0538	3.8152	0	1045.7368	214.7084	3.3943	0	1.6846	0.3435	
2454.7	1105.3144	127.5609	3.8380	0	1055.1316	212.0997	3.3773	0	1.6878	0.3317	
2471.3	1109.3272	127.9333	3.8428	0	1055.3480	205.4030	3.4108	0	1.6912	0.3255	
2487.9	1115.9973	122.3369	3.8454	0	1045.3636	215.2793	3.4156	0	1.6886	0.3297	
2504.7	1116.7184	132.0601	3.8530	0	1045.5004	219.3156	3.4065	0	1.6892	0.3431	
2521.3	1116.7026	121.6761	3.8657	0	1043.7191	219.6706	3.3618	0	1.6878	0.3333	
2537.9	1111.9109	124.7992	3.8807	0	1042.4050	209.6235	3.4048	0	1.6831	0.3266	
2554.6	1113.9426	132.9925	3.8728	0	1053.5715	210.8745	3.4498	0	1.6934	0.3358	
2571.3	1113.3062	136.2662	3.8697	0	1040.0248	214.0301	3.4089	0	1.6823	0.3421	
2587.9	1107.1989	130.1049	3.9010	0	1040.7260	215.4735	3.4367	0	1.6781	0.3375	
2604.6	1110.2212	124.4721	3.8845	0	1046.4662	217.9174	3.4341	0	1.6849	0.3344	
2621.2	1110.5266	121.5870	3.8946	0	1040.6760	214.0065	3.4441	0	1.6806	0.3277	
2637.8	1103.5076	124.1121	3.9008	0	1044.4982	212.7338	3.4524	0	1.6781	0.3290	
2654.6	1108.7162	124.0861	3.8927	0	1039.6319	234.3785	3.4183	0	1.6784	0.3501	
2671.2	1106.8440	129.7478	3.9134	0	1044.8521	218.3874	3.4404	0	1.6810	0.3400	
2687.8	1113.8619	127.1903	3.9074	0	1044.5456	217.9235	3.4216	0	1.6863	0.3370	
2704.4	1114.9333	123.2290	3.9123	0	1037.3287	227.0726	3.4228	0	1.6815	0.3421	
2721.2	1115.1094	124.7607	3.9211	0	1047.1993	212.3354	3.4492	0	1.6893	0.3292	
2737.8	1111.3961	133.2164	3.8977	0	1046.8085	214.9213	3.4370	0	1.6861	0.3400	
2754.4	1112.2610	120.0157	3.9120	0	1043.0504	225.3031	3.4499	0	1.6838	0.3372	
2771.1	1115.8094	122.1222	3.8887	0	1041.8197	230.7409	3.4381	0	1.6856	0.3446	
2787.7	1115.4899	128.4052	3.8871	0	1044.3734	217.8581	3.4486	0	1.6874	0.3381	
2804.4	1111.7151	132.9662	3.8810	0	1041.3893	235.4193	3.4193	0	1.6821	0.3598	
2821.1	1107.8932	128.6762	3.8847	0	1047.6481	214.7323	3.4354	0	1.6840	0.3354	
2837.7	1112.5920	132.4392	3.8661	0	1047.5502	212.5357	3.4310	0	1.6876	0.3369	
2854.3	1114.7649	124.7553	3.8526	0	1046.9253	211.9545	3.4385	0	1.6888	0.3288	
2871.1	1109.4210	123.3230	3.8638	0	1038.4011	241.5094	3.3942	0	1.6780	0.3563	
2887.7	1113.6446	121.5418	3.8587	0	1043.2085	213.3976	3.4447	0	1.6850	0.3271	
2904.3	1112.5804	123.3471	3.8658	0	1039.5858	223.7257	3.4450	0	1.6814	0.3389	
2920.9	1107.4478	122.8151	3.8712	0	1034.4583	228.7702	3.3782	0	1.6734	0.3433	
2937.7	1108.2267	129.2307	3.8527	0	1041.7150	224.7118	3.4346	0	1.6796	0.3456	
2954.3	1113.4160	131.8555	3.8473	0	1044.9857	223.9611	3.4558	0	1.6863	0.3475	
2970.9	1114.3266	121.5852	3.8671	0	1040.6996	220.7151	3.4420	0	1.6836	0.3343	
2987.6	1109.5527	126.4203	3.8724	0	1031.9525	236.9916	3.4486	0	1.6731	0.3549	
10.3									VALIDATION_TRIALSTART, trialnr=8, x=1088, y=153
11.4									validation_point_on
1010.9									validation_horizontal_point_fix
3010.9									validation_horizontal_point_off
TimeStamp	GazePointXLeft	GazePointYLeft	LeftPupil	ValidityLeft	GazePointXRight	GazePointYRight	RightPupil	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
17.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
40.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
56.9	-1.0000	-1.0000	-1.0000	4	1054.7336	203.3935	3.4823	0	0.8240	0.1986	
73.5	1120.2808	153.8525	3.9225	0	1057.2801	194.0312	3.5076	0	1.7012	0.3397	
90.2	1130.7997	155.3594	3.9404	0	1059.3108	196.0490	3.4846	0	1.7110	0.3432	
106.9	1120.1675	119.3646	3.9123	0	1058.6016	194.5699	3.5098	0	1.7022	0.3066	
123.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
140.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
156.8	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
173.5	1127.0645	122.7477	3.9090	0	1038.9075	209.3461	3.4953	0	1.6922	0.3243	
190.1	1122.5113	123.3557	3.9141	0	1041.9411	207.3433	3.4874	0	1.6910	0.3229	
206.7	1123.2191	128.6669	3.8909	0	1033.2798	219.2432	3.4718	0	1.6848	0.3398	
223.4	1127.6333	120.0759	3.8753	0	1049.7416	202.5963	3.4903	0	1.7011	0.3151	
240.1	1123.2534	120.3704	3.8797	0	1048.8947	202.7313	3.4888	0	1.6970	0.3155	
256.7	1122.5783	122.3124	3.8663	0	1048.1700	198.1416	3.4847	0	1.6959	0.3129	
273.4	1120.3670	125.1916	3.8441	0	1048.1467	193.0731	3.4705	0	1.6942	0.3108	
290.0	1112.6226	121.0920	3.8451	0	1054.3085	194.1700	3.4787	0	1.6929	0.3079	
306.8	1079.0802	110.7932	3.8260	0	1071.6235	229.2016	3.2912	0	1.6802	0.3320	
323.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
340.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
356.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
373.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
390.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
406.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
423.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
439.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
456.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
473.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
489.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
506.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
523.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
539.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
556.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
573.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
589.8	1159.4753	132.4817	3.8631	0	1130.0929	184.9442	3.4817	0	1.7887	0.3100	
606.5	1160.0379	133.8770	3.8282	0	1120.3238	208.2885	3.4743	0	1.7815	0.3341	
623.1	1164.2155	140.7928	3.8373	0	1117.4624	209.9528	3.4626	0	1.7826	0.3425	
639.8	1168.2961	131.4833	3.8510	0	1117.3883	208.8650	3.4751	0	1.7857	0.3324	
