Recording date:	2016/05/02
Recording time:	17:37:21
Recording resolution	1280 x 1024

pygaze initiation report start
display resolution: 1280x1024
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 60 Hz
sampletime: 16.6508405546 ms
accuracy (in pixels): LX=639.0218, LY=510.9876, RX=639.0036, RY=510.9998
precision (RMS noise in pixels): X=3.74165738677, Y=4.472135955
distance between participant and display: 57.0 cm
fixation threshold: 56.4618303415 pixels
speed threshold: 1.31714187105 pixels/ms
accuracy threshold: 360.822512123 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	LeftPupil	ValidityLeft	GazePointXRight	GazePointYRight	RightPupil	ValidityRight	GazePointX	GazePointY	Event
1056.2	39.7288	175.5248	4.0296	0	60.7247	190.4731	4.4761	0	0.0785	0.3574	
1072.8	40.2739	175.9702	4.0384	0	62.6877	187.8370	4.4816	0	0.0804	0.3553	
1089.4	34.2109	183.7420	4.0171	0	63.2685	185.8760	4.4788	0	0.0762	0.3610	
1106.2	38.5524	183.0130	4.0247	0	62.4084	188.4548	4.4847	0	0.0789	0.3628	
1122.8	36.8529	182.0510	4.0233	0	65.8791	191.6216	4.4909	0	0.0803	0.3649	
1139.4	94.0096	177.1276	4.0320	0	104.5143	191.3178	4.4900	0	0.1551	0.3598	
1156.0	100.4905	177.7406	4.0298	0	111.9956	188.8346	4.4911	0	0.1660	0.3580	
1172.7	105.7328	179.4203	4.0393	0	115.3522	193.2761	4.4844	0	0.1727	0.3640	
1189.4	104.7504	184.2742	4.0336	0	116.5857	196.6395	4.4855	0	0.1729	0.3720	
1206.0	104.0255	189.1732	4.0427	0	115.9710	194.9893	4.4804	0	0.1719	0.3752	
1222.7	105.3062	191.0908	4.0290	0	115.8232	196.2586	4.5039	0	0.1728	0.3783	
1239.3	104.6493	181.5721	4.0493	0	112.4627	194.6764	4.5003	0	0.1696	0.3674	
1256.0	102.8129	187.1491	4.0317	0	109.2811	190.3857	4.4935	0	0.1657	0.3687	
1272.7	104.0245	185.3937	4.0382	0	113.0355	197.4200	4.4838	0	0.1696	0.3738	
1289.3	99.9979	189.4074	4.0105	0	109.6177	195.6739	4.4852	0	0.1638	0.3761	
1305.9	110.7133	186.2326	4.0134	0	110.6292	193.0726	4.4763	0	0.1729	0.3704	
1322.5	100.4267	187.4028	4.0075	0	115.8622	198.4745	4.4911	0	0.1690	0.3768	
1339.3	103.2860	190.1567	4.0282	0	113.3109	197.7226	4.4713	0	0.1692	0.3788	
1355.9	105.2371	187.2695	3.9916	0	116.6123	193.6435	4.4528	0	0.1733	0.3720	
1372.5	105.9690	188.4569	3.9989	0	115.6224	196.9308	4.4563	0	0.1731	0.3764	
1389.2	100.2278	187.7867	3.9944	0	117.1636	196.2213	4.4575	0	0.1698	0.3750	
1405.9	110.3759	189.5682	4.0148	0	116.2778	196.3915	4.4672	0	0.1771	0.3769	
1422.5	102.4676	187.9309	4.0007	0	119.1811	198.5577	4.4474	0	0.1732	0.3774	
1439.2	106.2207	186.0935	4.0005	0	113.9165	197.1607	4.4362	0	0.1720	0.3743	
1455.8	104.5495	184.4011	4.0126	0	115.8715	196.7525	4.4451	0	0.1722	0.3722	
1472.5	98.4458	186.1722	4.0057	0	120.8208	202.1152	4.4434	0	0.1713	0.3792	
1489.2	107.1054	182.0639	4.0298	0	118.8905	202.5965	4.4529	0	0.1766	0.3756	
1505.8	104.2339	186.6988	4.0324	0	122.3068	196.3497	4.4515	0	0.1770	0.3741	
1522.4	102.8217	184.4443	4.0288	0	121.0620	196.7767	4.4477	0	0.1749	0.3723	
1539.0	99.7546	188.7482	4.0300	0	121.2782	200.0354	4.4633	0	0.1727	0.3797	
1555.8	104.8987	179.5964	4.0340	0	118.2839	200.5376	4.4518	0	0.1744	0.3712	
1572.4	104.0808	182.9535	4.0462	0	125.2548	201.0863	4.4624	0	0.1792	0.3750	
1589.0	103.3554	180.6233	4.0420	0	123.4100	192.8152	4.4768	0	0.1772	0.3647	
1605.7	108.6963	185.1452	4.0652	0	120.7054	195.0374	4.4857	0	0.1792	0.3713	
1622.4	95.6948	189.4937	4.0740	0	114.6452	192.8982	4.4880	0	0.1643	0.3734	
1639.0	19.2289	178.2028	4.0864	0	50.4168	193.0872	4.5235	0	0.0544	0.3626	
1655.7	27.8480	178.4525	4.0858	0	59.1563	187.1708	4.5155	0	0.0680	0.3571	
1672.3	23.8294	177.3096	4.0919	0	59.5300	194.3340	4.5189	0	0.0651	0.3629	
1689.0	27.5123	174.4035	4.0976	0	60.0314	192.2749	4.5349	0	0.0684	0.3581	
1705.7	28.4835	178.4039	4.0844	0	61.1090	193.6159	4.5302	0	0.0700	0.3633	
1722.3	18.1922	178.2705	4.0931	0	59.3206	189.8558	4.5222	0	0.0606	0.3595	
1738.9	26.2640	174.7733	4.0860	0	61.9598	193.2452	4.5267	0	0.0689	0.3594	
1755.5	21.8657	175.4137	4.0755	0	56.9470	195.6745	4.5180	0	0.0616	0.3624	
1772.3	25.7979	177.7221	4.0861	0	56.8718	189.4916	4.5152	0	0.0646	0.3586	
1788.9	23.9223	174.1473	4.0798	0	55.7202	193.0131	4.5206	0	0.0622	0.3586	
1805.5	24.2510	175.2728	4.0897	0	59.3916	194.7927	4.5143	0	0.0653	0.3614	
1822.2	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
1838.9	30.3225	176.9425	4.0829	0	50.1084	209.7687	4.4922	0	0.0628	0.3776	
1855.5	30.9934	177.0008	4.1145	0	60.6168	192.2742	4.5136	0	0.0716	0.3606	
1872.2	31.4829	184.3769	4.0804	0	58.5483	197.7068	4.4919	0	0.0703	0.3731	
1888.8	28.6152	180.2424	4.0837	0	63.3501	203.8949	4.5036	0	0.0718	0.3751	
1905.4	29.2353	182.4651	4.0738	0	60.5570	201.0066	4.4929	0	0.0702	0.3745	
1922.2	32.8092	179.2110	4.0796	0	64.9554	203.2965	4.4958	0	0.0764	0.3735	
1938.8	30.5432	179.2082	4.0556	0	65.6951	202.1497	4.4996	0	0.0752	0.3724	
1955.4	32.2090	183.7532	4.0774	0	64.4090	202.2257	4.4880	0	0.0755	0.3769	
1972.1	25.1187	171.3732	4.0630	0	61.7050	197.6613	4.4799	0	0.0678	0.3604	
1988.8	24.8501	185.6949	4.0742	0	65.3982	201.6489	4.4861	0	0.0705	0.3783	
2005.4	29.6194	175.4006	4.0495	0	63.9670	196.1270	4.4902	0	0.0731	0.3628	
